frame.number,protocol,function,eth.src,eth.dst,ip.src,ip.dst,tcp.flags_ack,tcp.flags_fin,tcp.flags_reset,tcp.flags_syn,tcp.hdr_len,tcp.len,tcp.payload,ip.flags_df,ip.flags_mf,ip.flags_rb,ip.frag_offset,ip.hdr_len,ip.len,ip.ttl,ip.checksum,tcp.checksum,tcp.dstport,tcp.srcport,udp.checksum,udp.dstport,udp.length,udp.payload,udp.srcport,pn_rt.cycle_counter,ground_truth
331,S7,PLUS_DATA,28:63:36:9a:90:b3,ac:64:17:35:60:50,172.16.106.11,172.16.106.31,True,False,False,False,20,236,03:00:00:ec:02:f0:80:72:01:00:dd:32:00:00:04:ca:00:00:00:01:36:00:02:87:80:80:99:2c:87:80:80:99:2d:a1:00:00:01:20:82:1f:01:00:a3:81:69:00:15:13:30:30:3a:31:38:31:42:37:42:30:38:34:37:44:31:31:36:39:34:a3:82:2b:00:04:82:80:80:80:02:a3:82:2d:00:15:1c:4f:4d:53:50:5f:31:30:2e:30:30:2e:30:30:2e:30:37:5f:33:34:2e:30:30:2e:30:30:2e:30:30:a3:82:2f:10:02:14:32:e1:88:76:2d:a1:b0:72:c3:5e:eb:06:3a:37:4b:73:a1:26:40:7b:a3:82:32:00:17:00:00:01:3a:82:3b:00:04:85:00:82:3c:00:04:85:00:82:3d:00:04:84:81:83:40:82:3e:00:04:84:81:83:40:82:3f:00:15:1a:31:3b:36:45:53:37:20:35:31:32:2d:31:43:4b:30:30:2d:30:41:42:30:3b:56:32:2e:36:82:40:00:15:0a:32:3b:33:34:31:36:39:36:30:37:82:41:00:03:00:03:00:a2:00:00:00:00:72:01:00:00,True,False,False,0,20,276,64,0x11cd,0xf3da,49179,102,0,0,0,0,0,0,0
332,S7,PLUS_DATA,ac:64:17:35:60:50,ac:64:17:03:4f:c5,172.16.106.31,172.16.106.13,True,False,False,False,20,228,03:00:00:e4:02:f0:80:72:01:00:d5:31:00:00:04:ca:00:00:00:01:00:00:01:20:36:00:00:01:1d:00:04:00:00:00:00:00:a1:00:00:00:d3:82:1f:00:00:a3:81:69:00:15:15:53:65:72:76:65:72:53:65:73:73:69:6f:6e:5f:31:43:39:43:33:39:31:a3:82:21:00:15:15:30:3a:3a:3a:36:2e:33:3a:3a:4d:50:32:37:30:28:54:43:50:49:50:29:a3:82:28:00:15:0a:52:65:61:64:20:57:72:69:74:65:a3:82:29:00:15:0b:48:4d:49:20:52:54:20:4f:4d:53:2b:a3:82:2a:00:15:08:59:6f:75:72:48:6f:73:74:a3:82:2b:00:04:02:a3:82:2c:00:12:01:c9:c3:91:a3:82:2d:00:15:0f:52:65:61:64:2f:57:72:69:74:65:20:74:61:67:73:a1:00:00:00:d3:81:7f:00:00:a3:81:69:00:15:15:53:75:62:73:63:72:69:70:74:69:6f:6e:43:6f:6e:74:61:69:6e:65:72:a2:a2:00:00:00:00:72:01:00:00,True,False,False,0,20,268,128,0xcc4d,0x0872,102,49180,0,0,0,0,0,0,0
337,S7,PLUS_DATA,ac:64:17:03:4f:c5,ac:64:17:35:60:50,172.16.106.13,172.16.106.31,True,False,False,False,20,234,03:00:00:ea:02:f0:80:72:01:00:db:32:00:00:04:ca:00:00:00:01:36:00:02:87:80:80:99:45:87:80:80:99:46:a1:00:00:01:20:82:1f:01:00:a3:81:69:00:15:13:30:30:3a:31:38:31:42:37:42:30:38:34:37:44:31:31:36:39:34:a3:82:2b:00:04:82:80:80:80:02:a3:82:2d:00:15:1c:4f:4d:53:50:5f:31:30:2e:30:30:2e:30:30:2e:30:37:5f:33:34:2e:30:30:2e:30:30:2e:30:30:a3:82:2f:10:02:14:08:f4:4b:de:62:8c:6d:bb:15:9a:51:b1:06:5a:5a:4b:e1:c3:c9:00:a3:82:32:00:17:00:00:01:3a:82:3b:00:04:85:00:82:3c:00:04:85:00:82:3d:00:04:84:81:83:40:82:3e:00:04:84:81:83:40:82:3f:00:15:1a:31:3b:36:45:53:37:20:35:31:32:2d:31:44:4b:30:31:2d:30:41:42:30:3b:56:32:2e:36:82:40:00:15:08:32:3b:36:30:37:30:31:30:82:41:00:03:00:03:00:a2:00:00:00:00:72:01:00:00,True,False,False,0,20,274,64,0xc06d,0xee26,49180,102,0,0,0,0,0,0,0
360,Profinet,PTCP DELAY REQUEST,00:a0:45:9b:55:db,01:80:c2:00:00:0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,S7,READ,ac:64:17:35:60:50,28:63:36:a9:de:e6,172.16.106.31,172.16.106.14,True,False,False,False,20,55,03:00:00:37:02:f0:80:32:01:00:00:00:01:00:26:00:00:04:03:12:0a:10:01:00:01:00:00:83:00:00:0a:12:0a:10:01:00:01:00:00:83:00:00:08:12:0a:10:01:00:01:00:00:83:00:00:09,True,False,False,0,20,95,128,0xccf2,0xe571,102,49176,0,0,0,0,0,0,0
452,S7,READ,ac:64:17:35:60:50,28:63:36:a9:ac:eb,172.16.106.31,172.16.106.12,True,False,False,False,20,31,03:00:00:1f:02:f0:80:32:01:00:00:00:01:00:0e:00:00:04:01:12:0a:10:05:00:01:00:02:84:00:00:a0,True,False,False,0,20,71,128,0xcd0b,0x4701,102,49177,0,0,0,0,0,0,0
455,0,0,ac:64:17:35:60:50,ac:64:17:03:4f:c5,172.16.106.31,172.16.106.13,True,False,False,False,20,0,0,True,False,False,0,20,40,128,0xcd28,0x2e94,102,49180,0,0,0,0,0,0,0
456,0,0,ac:64:17:35:60:50,28:63:36:9a:90:b3,172.16.106.31,172.16.106.11,True,False,False,False,20,0,0,True,False,False,0,20,40,128,0xcd29,0x9992,102,49179,0,0,0,0,0,0,0
457,S7,READ,28:63:36:a9:de:e6,ac:64:17:35:60:50,172.16.106.14,172.16.106.31,True,False,False,False,20,38,03:00:00:26:02:f0:80:32:03:00:00:00:01:00:02:00:11:00:00:04:03:ff:03:00:01:01:00:ff:03:00:01:00:00:ff:03:00:01:00,False,False,False,0,20,78,30,0x7055,0x9aac,49176,102,0,0,0,0,0,0,0
460,S7,READ,28:63:36:a9:ac:eb,ac:64:17:35:60:50,172.16.106.12,172.16.106.31,True,False,False,False,20,27,03:00:00:1b:02:f0:80:32:03:00:00:00:01:00:02:00:06:00:00:04:01:ff:05:00:10:00:01,False,False,False,0,20,67,30,0x7057,0x5906,49177,102,0,0,0,0,0,0,0
557,S7,PLUS_DATA,ac:64:17:35:60:50,28:63:36:9a:90:b3,172.16.106.31,172.16.106.11,True,False,False,False,20,406,03:00:01:96:02:f0:80:72:02:01:87:31:00:00:05:42:00:00:00:02:70:00:0c:ac:34:70:00:0c:ac:03:03:8e:26:82:32:82:2b:01:00:17:00:00:07:08:8e:09:00:04:00:8e:0a:00:02:00:8e:0b:00:17:00:00:07:21:8e:22:00:05:8c:86:ef:b0:c2:9f:a2:96:94:8e:23:00:04:10:8e:24:00:04:00:00:8e:0c:00:17:00:00:07:21:8e:22:00:05:a4:9e:af:f8:ee:81:a3:90:24:8e:23:00:04:84:80:01:8e:24:00:04:00:00:8e:0d:00:14:00:81:34:ad:de:e1:fe:b4:00:00:00:01:00:00:00:01:00:00:00:24:90:51:c0:8d:7f:79:48:01:00:00:00:00:00:00:00:94:16:d1:47:08:7b:1b:18:10:00:00:00:00:00:00:00:77:02:fd:fe:1e:48:9f:de:de:b6:65:e6:73:93:1f:7a:45:d0:07:ed:f8:b6:9c:76:16:78:fc:9d:82:76:0b:ba:f7:f5:07:44:2c:27:0a:ce:10:8f:ba:b8:f8:d5:a1:32:fa:de:77:20:d7:bf:17:8d:44:73:6c:f3:ac:26:ed:aa:72:50:64:5a:69:f2:3f:39:84:b3:05:08:6f:0c:09:94:fb:26:c7:03:f6:d9:65:6f:6f:73:14:e4:44:ec:0c:db:51:a6:33:63:ed:83:66:2e:8f:c9:b0:ee:f1:5e:86:95:aa:91:82:dc:a2:a7:a0:22:58:67:41:17:19:ae:dd:2b:01:f2:31:66:00:02:00:17:00:00:01:3a:82:3b:00:04:84:40:82:3c:00:04:84:40:82:3d:00:04:84:81:83:40:82:3e:00:04:84:81:83:40:82:3f:00:15:00:82:40:00:15:0a:32:3b:33:34:31:36:39:36:30:37:82:41:00:03:00:03:00:03:00:04:02:00:00:00:04:e8:89:69:00:12:00:00:00:00:89:6a:00:13:00:89:6b:00:04:00:00:00:00:00:00:72:02:00:00,True,False,False,0,20,446,128,0xcb90,0x01fd,102,49179,0,0,0,0,0,0,0
568,Profinet,PTCP DELAY REQUEST,00:a0:45:9b:55:db,01:80:c2:00:00:0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,S7,PLUS_DATA,28:63:36:9a:90:b3,ac:64:17:35:60:50,172.16.106.11,172.16.106.31,True,False,False,False,20,32,03:00:00:20:02:f0:80:72:02:00:11:32:00:00:05:42:00:00:00:02:34:00:00:00:00:00:00:00:72:02:00:00,True,False,False,0,20,72,64,0x4a69,0xb4f5,49179,102,0,0,0,0,0,0,0
773,Profinet,PTCP DELAY REQUEST,00:a0:45:9b:55:db,01:80:c2:00:00:0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,S7,PLUS_DATA,ac:64:17:35:60:50,ac:64:17:03:4f:c5,172.16.106.31,172.16.106.13,True,False,False,False,20,404,03:00:01:94:02:f0:80:72:02:01:85:31:00:00:05:42:00:00:00:02:70:00:0c:c5:34:70:00:0c:c5:03:03:8e:26:82:32:82:2b:01:00:17:00:00:07:08:8e:09:00:04:00:8e:0a:00:02:00:8e:0b:00:17:00:00:07:21:8e:22:00:05:8c:86:ef:b0:c2:9f:a2:96:94:8e:23:00:04:10:8e:24:00:04:00:00:8e:0c:00:17:00:00:07:21:8e:22:00:05:ae:b1:8d:a0:ad:80:ee:c9:d6:8e:23:00:04:84:80:01:8e:24:00:04:00:00:8e:0d:00:14:00:81:34:ad:de:e1:fe:b4:00:00:00:01:00:00:00:01:00:00:00:d6:49:37:a0:05:6a:c4:5c:01:00:00:00:00:00:00:00:94:16:d1:47:08:7b:1b:18:10:00:00:00:00:00:00:00:1d:be:65:c1:f1:e8:1a:d9:1b:aa:ea:b1:2f:46:56:f5:17:0b:f6:16:0f:27:36:1d:e9:cd:a1:43:7e:d7:26:b3:f6:2f:cc:0c:9e:92:25:81:32:9a:52:1a:eb:8f:1d:76:71:5f:18:37:46:70:0e:f3:79:03:61:d9:19:e5:66:3d:c6:1f:56:cd:36:0d:79:29:32:7b:19:fb:81:57:b8:05:3f:0b:ee:3c:83:72:4a:4c:fd:0b:44:c4:75:ff:9d:b1:89:b7:e1:40:b4:a0:ac:3e:3d:a5:13:b6:b7:a2:ce:33:a7:f6:6b:81:8c:40:18:82:51:86:3e:7c:4b:5b:02:dd:6d:34:9c:05:00:02:00:17:00:00:01:3a:82:3b:00:04:84:40:82:3c:00:04:84:40:82:3d:00:04:84:81:83:40:82:3e:00:04:84:81:83:40:82:3f:00:15:00:82:40:00:15:08:32:3b:36:30:37:30:31:30:82:41:00:03:00:03:00:03:00:04:02:00:00:00:04:e8:89:69:00:12:00:00:00:00:89:6a:00:13:00:89:6b:00:04:00:00:00:00:00:00:72:02:00:00,True,False,False,0,20,444,128,0xcb8b,0x940a,102,49180,0,0,0,0,0,0,0
921,S7,PLUS_DATA,ac:64:17:35:60:50,28:63:36:9a:90:b3,172.16.106.31,172.16.106.11,True,False,False,False,20,95,03:00:00:5f:02:f0:80:72:03:00:50:20:f8:89:21:79:47:03:20:cd:52:cb:81:30:1c:19:e9:ae:1e:f3:bb:a9:12:45:8d:30:f0:11:70:22:55:e9:41:ba:31:00:00:04:d4:00:00:00:03:70:00:0c:ac:34:70:00:0c:ac:00:00:00:04:e8:89:69:00:12:00:00:00:00:89:6a:00:13:00:89:6b:00:04:00:00:03:00:00:00:00:72:03:00:00,True,False,False,0,20,135,128,0xccc1,0x4dd6,102,49179,0,0,0,0,0,0,0
922,S7,PLUS_DATA,28:63:36:9a:90:b3,ac:64:17:35:60:50,172.16.106.11,172.16.106.31,True,False,False,False,20,75,03:00:00:4b:02:f0:80:72:03:00:3c:20:7a:ae:7f:c0:68:f4:18:aa:4e:63:3d:be:7b:4f:d8:60:aa:5a:f9:08:da:26:dd:8e:6f:08:84:fd:a1:5d:01:81:32:00:00:04:d4:00:00:00:03:34:90:88:f0:80:80:82:8a:80:2d:70:00:0c:ac:00:00:00:00:72:03:00:00,True,False,False,0,20,115,64,0xaa12,0x7367,49179,102,0,0,0,0,0,0,0
925,S7,PLUS_DATA,28:63:36:9a:90:b3,ac:64:17:35:60:50,172.16.106.11,172.16.106.31,True,False,False,False,20,33,03:00:00:21:02:f0:80:72:fe:00:16:00:00:00:00:00:00:02:ac:00:00:00:00:00:00:00:00:4c:4f:47:4f:55:54,True,False,False,0,20,73,64,0x3abd,0xbfb5,49179,102,0,0,0,0,0,0,0
930,0,0,28:63:36:9a:90:b3,ac:64:17:35:60:50,172.16.106.11,172.16.106.31,True,False,False,False,20,0,0,True,False,False,0,20,40,64,0x3a94,0xf92c,49179,102,0,0,0,0,0,0,0
931,0,0,ac:64:17:35:60:50,28:63:36:9a:90:b3,172.16.106.31,172.16.106.11,True,False,True,False,20,0,0,True,False,False,0,20,40,128,0xcd1c,0x1929,102,49179,0,0,0,0,0,0,0
932,0,0,28:63:36:9a:90:b3,ac:64:17:35:60:50,172.16.106.11,172.16.106.31,True,False,True,False,20,0,0,True,False,False,0,20,40,64,0xa440,0x1929,49179,102,0,0,0,0,0,0,0
933,0,0,ac:64:17:35:60:50,28:63:36:9a:90:b3,172.16.106.31,172.16.106.11,False,False,True,False,20,0,0,False,False,False,0,20,40,128,0x0d1c,0x3977,102,49179,0,0,0,0,0,0,0
936,Profinet,PTCP DELAY REQUEST,28:63:36:a9:ac:ec,01:80:c2:00:00:0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,Profinet,PTCP DELAY REQUEST,ac:64:17:03:4f:c8,01:80:c2:00:00:0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,0,0,28:63:36:9a:90:b3,ac:64:17:35:60:50,172.16.106.11,172.16.106.31,True,False,False,True,24,0,0,True,False,False,0,20,44,64,0x859c,0x0ae6,49181,102,0,0,0,0,0,0,0
977,S7,PLUS_DATA,ac:64:17:03:4f:c5,ac:64:17:35:60:50,172.16.106.13,172.16.106.31,True,False,False,False,20,32,03:00:00:20:02:f0:80:72:02:00:11:32:00:00:05:42:00:00:00:02:34:00:00:00:00:00:00:00:72:02:00:00,True,False,False,0,20,72,64,0x3129,0x49fb,49180,102,0,0,0,0,0,0,0
978,S7,PLUS_REQUEST,ac:64:17:35:60:50,28:63:36:9a:90:b3,172.16.106.31,172.16.106.11,True,False,False,False,20,36,03:00:00:24:1f:e0:00:00:00:1b:00:c1:02:06:02:c2:10:53:49:4d:41:54:49:43:2d:52:4f:4f:54:2d:48:4d:49:c0:01:0a,True,False,False,0,20,76,128,0xccf3,0x4e84,102,49181,0,0,0,0,0,0,0
981,S7,PLUS_RESPONSE,28:63:36:9a:90:b3,ac:64:17:35:60:50,172.16.106.11,172.16.106.31,True,False,False,False,20,36,03:00:00:24:1f:d0:00:1b:00:03:00:c0:01:0a:c1:02:06:02:c2:10:53:49:4d:41:54:49:43:2d:52:4f:4f:54:2d:48:4d:49,True,False,False,0,20,76,64,0x8a51,0x202b,49181,102,0,0,0,0,0,0,0
984,S7,PLUS_DATA,ac:64:17:35:60:50,ac:64:17:03:4f:c5,172.16.106.31,172.16.106.13,True,False,False,False,20,95,03:00:00:5f:02:f0:80:72:03:00:50:20:54:0e:6f:61:a7:4c:24:08:4a:47:bc:ad:f3:11:a5:35:d2:14:4c:2c:aa:0a:68:2c:f2:fe:d9:f1:e9:e2:23:74:31:00:00:04:d4:00:00:00:03:70:00:0c:c5:34:70:00:0c:c5:00:00:00:04:e8:89:69:00:12:00:00:00:00:89:6a:00:13:00:89:6b:00:04:00:00:03:00:00:00:00:72:03:00:00,True,False,False,0,20,135,128,0xccb4,0x5e81,102,49180,0,0,0,0,0,0,0
987,S7,PLUS_DATA,ac:64:17:03:4f:c5,ac:64:17:35:60:50,172.16.106.13,172.16.106.31,True,False,False,False,20,75,03:00:00:4b:02:f0:80:72:03:00:3c:20:e9:d8:3d:01:99:97:95:c9:9e:75:4e:78:66:76:b0:ac:c4:b9:77:39:5c:09:9d:36:ca:77:97:77:a4:ed:06:ba:32:00:00:04:d4:00:00:00:03:34:90:88:f0:80:80:82:8a:80:2d:70:00:0c:c5:00:00:00:00:72:03:00:00,True,False,False,0,20,115,64,0xe6ce,0xa033,49180,102,0,0,0,0,0,0,0
988,S7,PLUS_DATA,ac:64:17:03:4f:c5,ac:64:17:35:60:50,172.16.106.13,172.16.106.31,True,False,False,False,20,33,03:00:00:21:02:f0:80:72:fe:00:16:00:00:00:00:00:00:02:aa:00:00:00:00:00:00:00:00:4c:4f:47:4f:55:54,True,False,False,0,20,73,64,0xc6f7,0x56bb,49180,102,0,0,0,0,0,0,0
989,S7,PLUS_DATA,ac:64:17:35:60:50,28:63:36:9a:90:b3,172.16.106.31,172.16.106.11,True,False,False,False,20,228,03:00:00:e4:02:f0:80:72:01:00:d5:31:00:00:04:ca:00:00:00:01:00:00:01:20:36:00:00:01:1d:00:04:00:00:00:00:00:a1:00:00:00:d3:82:1f:00:00:a3:81:69:00:15:15:53:65:72:76:65:72:53:65:73:73:69:6f:6e:5f:31:43:39:43:33:39:33:a3:82:21:00:15:15:30:3a:3a:3a:36:2e:32:3a:3a:4d:50:32:37:30:28:54:43:50:49:50:29:a3:82:28:00:15:0a:52:65:61:64:20:57:72:69:74:65:a3:82:29:00:15:0b:48:4d:49:20:52:54:20:4f:4d:53:2b:a3:82:2a:00:15:08:59:6f:75:72:48:6f:73:74:a3:82:2b:00:04:02:a3:82:2c:00:12:01:c9:c3:93:a3:82:2d:00:15:0f:52:65:61:64:2f:57:72:69:74:65:20:74:61:67:73:a1:00:00:00:d3:81:7f:00:00:a3:81:69:00:15:15:53:75:62:73:63:72:69:70:74:69:6f:6e:43:6f:6e:74:61:69:6e:65:72:a2:a2:00:00:00:00:72:01:00:00,True,False,False,0,20,268,128,0xcc30,0x974a,102,49181,0,0,0,0,0,0,0
995,S7,PLUS_DATA,28:63:36:9a:90:b3,ac:64:17:35:60:50,172.16.106.11,172.16.106.31,True,False,False,False,20,236,03:00:00:ec:02:f0:80:72:01:00:dd:32:00:00:04:ca:00:00:00:01:36:00:02:87:80:80:99:2c:87:80:80:99:2d:a1:00:00:01:20:82:1f:01:00:a3:81:69:00:15:13:30:30:3a:31:38:31:42:37:42:30:38:34:37:44:31:31:36:39:34:a3:82:2b:00:04:82:80:80:80:02:a3:82:2d:00:15:1c:4f:4d:53:50:5f:31:30:2e:30:30:2e:30:30:2e:30:37:5f:33:34:2e:30:30:2e:30:30:2e:30:30:a3:82:2f:10:02:14:e4:6d:40:69:09:0d:90:5f:90:a8:0e:dd:58:61:2d:62:b6:74:88:fb:a3:82:32:00:17:00:00:01:3a:82:3b:00:04:85:00:82:3c:00:04:85:00:82:3d:00:04:84:81:83:40:82:3e:00:04:84:81:83:40:82:3f:00:15:1a:31:3b:36:45:53:37:20:35:31:32:2d:31:43:4b:30:30:2d:30:41:42:30:3b:56:32:2e:36:82:40:00:15:0a:32:3b:33:34:31:36:39:36:30:37:82:41:00:03:00:03:00:a2:00:00:00:00:72:01:00:00,True,False,False,0,20,276,64,0x25b6,0x3943,49181,102,0,0,0,0,0,0,0
997,0,0,ac:64:17:03:4f:c5,ac:64:17:35:60:50,172.16.106.13,172.16.106.31,True,False,False,False,20,0,0,True,False,False,0,20,40,64,0xb38c,0x8e32,49180,102,0,0,0,0,0,0,0
998,0,0,ac:64:17:35:60:50,ac:64:17:03:4f:c5,172.16.106.31,172.16.106.13,True,False,True,False,20,0,0,True,False,False,0,20,40,128,0xcd0e,0xae2e,102,49180,0,0,0,0,0,0,0
999,0,0,ac:64:17:03:4f:c5,ac:64:17:35:60:50,172.16.106.13,172.16.106.31,True,False,True,False,20,0,0,True,False,False,0,20,40,64,0xce1d,0xae2e,49180,102,0,0,0,0,0,0,0
1002,0,0,ac:64:17:35:60:50,ac:64:17:03:4f:c5,172.16.106.31,172.16.106.13,False,False,True,False,20,0,0,False,False,False,0,20,40,128,0x0d0e,0x482d,102,49180,0,0,0,0,0,0,0
1003,Profinet,PTCP DELAY REQUEST,00:a0:45:9b:55:db,01:80:c2:00:00:0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,Profinet,PTCP DELAY REQUEST,28:63:36:9a:90:b4,01:80:c2:00:00:0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,0,0,ac:64:17:03:4f:c5,ac:64:17:35:60:50,172.16.106.13,172.16.106.31,True,False,False,True,24,0,0,True,False,False,0,20,44,64,0x85b5,0x614d,49182,102,0,0,0,0,0,0,0
1118,Profinet,PTCP DELAY REQUEST,ac:64:17:35:60:52,01:80:c2:00:00:0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,S7,PLUS_REQUEST,ac:64:17:35:60:50,ac:64:17:03:4f:c5,172.16.106.31,172.16.106.13,True,False,False,False,20,36,03:00:00:24:1f:e0:00:00:00:1c:00:c1:02:06:03:c2:10:53:49:4d:41:54:49:43:2d:52:4f:4f:54:2d:48:4d:49:c0:01:0a,True,False,False,0,20,76,128,0xcce4,0xa3ea,102,49182,0,0,0,0,0,0,0
1124,S7,PLUS_RESPONSE,ac:64:17:03:4f:c5,ac:64:17:35:60:50,172.16.106.13,172.16.106.31,True,False,False,False,20,36,03:00:00:24:1f:d0:00:1c:00:03:00:c0:01:0a:c1:02:06:03:c2:10:53:49:4d:41:54:49:43:2d:52:4f:4f:54:2d:48:4d:49,True,False,False,0,20,76,64,0xc03d,0x7690,49182,102,0,0,0,0,0,0,0
1212,Profinet,PTCP DELAY REQUEST,00:a0:45:9b:55:db,01:80:c2:00:00:0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,S7,PLUS_DATA,ac:64:17:35:60:50,28:63:36:9a:90:b3,172.16.106.31,172.16.106.11,True,False,False,False,20,396,03:00:01:8c:02:f0:80:72:02:01:7d:31:00:00:05:42:00:00:00:02:70:00:0c:ac:34:70:00:0c:ac:03:03:8e:26:82:32:82:2b:01:00:17:00:00:07:08:8e:09:00:04:00:8e:0a:00:02:00:8e:0b:00:17:00:00:07:21:8e:22:00:05:8c:86:ef:b0:c2:9f:a2:96:94:8e:23:00:04:10:8e:24:00:04:00:00:8e:0c:00:17:00:00:07:21:8e:22:00:05:85:85:e0:f4:b0:c7:cd:e2:36:8e:23:00:04:84:80:01:8e:24:00:04:00:00:8e:0d:00:14:00:81:34:ad:de:e1:fe:b4:00:00:00:01:00:00:00:01:00:00:00:36:e2:e6:11:46:07:17:0a:01:00:00:00:00:00:00:00:94:16:d1:47:08:7b:1b:18:10:00:00:00:00:00:00:00:18:79:92:e6:ba:d7:ca:36:92:b4:6d:a7:63:4b:e7:cd:9f:d8:d6:a1:00:2c:2b:79:40:b0:59:22:a1:f8:72:d1:7e:64:57:6e:3f:39:73:75:bb:a0:75:d0:16:29:c9:86:e9:d9:09:98:10:28:2c:7d:fd:e7:cf:76:ac:78:b1:26:76:44:6a:64:6c:fe:1a:15:79:d3:ec:00:77:ac:9f:0f:1e:b6:fe:ab:61:51:84:80:6c:9c:72:3b:ce:42:a9:28:45:c7:db:5e:89:fa:f8:5e:31:3f:0a:cd:43:73:50:3b:6b:e6:1b:a6:db:47:f8:f7:99:c3:d2:d1:4f:20:c7:2c:9a:9a:65:78:00:02:00:17:00:00:01:3a:82:3b:00:04:84:40:82:3c:00:04:84:40:82:3d:00:04:84:81:82:40:82:3e:00:04:84:81:82:40:82:3f:00:15:00:82:40:00:15:00:82:41:00:03:00:03:00:03:00:04:02:00:00:00:04:e8:89:69:00:12:00:00:00:00:89:6a:00:13:00:89:6b:00:04:00:00:00:00:00:00:72:02:00:00,True,False,False,0,20,436,128,0xcb7b,0x5839,102,49181,0,0,0,0,0,0,0
1222,S7,PLUS_DATA,ac:64:17:35:60:50,ac:64:17:03:4f:c5,172.16.106.31,172.16.106.13,True,False,False,False,20,228,03:00:00:e4:02:f0:80:72:01:00:d5:31:00:00:04:ca:00:00:00:01:00:00:01:20:36:00:00:01:1d:00:04:00:00:00:00:00:a1:00:00:00:d3:82:1f:00:00:a3:81:69:00:15:15:53:65:72:76:65:72:53:65:73:73:69:6f:6e:5f:31:43:39:43:33:39:35:a3:82:21:00:15:15:30:3a:3a:3a:36:2e:33:3a:3a:4d:50:32:37:30:28:54:43:50:49:50:29:a3:82:28:00:15:0a:52:65:61:64:20:57:72:69:74:65:a3:82:29:00:15:0b:48:4d:49:20:52:54:20:4f:4d:53:2b:a3:82:2a:00:15:08:59:6f:75:72:48:6f:73:74:a3:82:2b:00:04:02:a3:82:2c:00:12:01:c9:c3:95:a3:82:2d:00:15:0f:52:65:61:64:2f:57:72:69:74:65:20:74:61:67:73:a1:00:00:00:d3:81:7f:00:00:a3:81:69:00:15:15:53:75:62:73:63:72:69:70:74:69:6f:6e:43:6f:6e:74:61:69:6e:65:72:a2:a2:00:00:00:00:72:01:00:00,True,False,False,0,20,268,128,0xcc1f,0xeaaf,102,49182,0,0,0,0,0,0,0
1227,S7,PLUS_DATA,ac:64:17:03:4f:c5,ac:64:17:35:60:50,172.16.106.13,172.16.106.31,True,False,False,False,20,234,03:00:00:ea:02:f0:80:72:01:00:db:32:00:00:04:ca:00:00:00:01:36:00:02:87:80:80:99:45:87:80:80:99:46:a1:00:00:01:20:82:1f:01:00:a3:81:69:00:15:13:30:30:3a:31:38:31:42:37:42:30:38:34:37:44:31:31:36:39:34:a3:82:2b:00:04:82:80:80:80:02:a3:82:2d:00:15:1c:4f:4d:53:50:5f:31:30:2e:30:30:2e:30:30:2e:30:37:5f:33:34:2e:30:30:2e:30:30:2e:30:30:a3:82:2f:10:02:14:c4:65:9e:f8:0b:46:41:07:92:e0:6e:35:19:d4:b7:6d:94:56:5f:fb:a3:82:32:00:17:00:00:01:3a:82:3b:00:04:85:00:82:3c:00:04:85:00:82:3d:00:04:84:81:83:40:82:3e:00:04:84:81:83:40:82:3f:00:15:1a:31:3b:36:45:53:37:20:35:31:32:2d:31:44:4b:30:31:2d:30:41:42:30:3b:56:32:2e:36:82:40:00:15:08:32:3b:36:30:37:30:31:30:82:41:00:03:00:03:00:a2:00:00:00:00:72:01:00:00,True,False,False,0,20,274,64,0xf013,0x4e8a,49182,102,0,0,0,0,0,0,0
1287,LLDP,CLIENT REPORT,ac:64:17:03:4f:c8,01:80:c2:00:00:0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,Profinet,PTCP DELAY REQUEST,00:a0:45:9b:55:db,01:80:c2:00:00:0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
